Customer_ID,Age,Gender,Occupation,City,Monthly_Income,Annual_Income,Family_Size,Current_Housing_Status,Plot_Budget,Preferred_Plot_Size_SqFt,Preferred_Location,Distance_to_City_Center_km,Purpose,Loan_Required,Expected_Purchase_Timeline,Lead_Source,Previous_Enquiry,Site_Visit,Negotiation_Done,Booking_Done,Purchase_Probability,Purchase_Intent,Purchased,Purchase_Value
CUST_12915,28,Female,IT & Software,Bengaluru,53100.0,637200,3,Owned Flat/House,2870000.0,1000.0,Within City Limits,8.9,Self-use,Yes,1-3 years,Google & Social Media Ads,Yes,Yes,No,No,0.1538,Low,No,0
CUST_13293,37,Male,IT & Software,Hyderabad,262000.0,3150000,3,Rented,9580000.0,1200.0,Suburbs,27.2,Self-use,Yes,6-12 months,Direct Walk-in / Exhibition,Yes,No,No,No,0.1518,Low,Yes,9330000
CUST_11675,36,Male,IT & Software,Pune,82200.0,986400,4,Owned Flat/House,3140000.0,1200.0,Any,37.9,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.1908,Low,No,0
CUST_13551,30,Male,Manufacturing & Engineering,Bengaluru,33500.0,402000,5,Living with Parents,2000000.0,600.0,Suburbs,17.4,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,Yes,No,0.9346,High,Yes,1930000
CUST_21531,44,Male,Retail & Commerce,Chennai,514400.0,6172800,5,Owned Flat/House,22590000.0,2400.0,Periphery / Growth Corridor,42.6,Investment,No,6-12 months,Google & Social Media Ads,No,Yes,No,No,0.5834,Medium,Yes,21930000
CUST_20803,29,Male,Manufacturing & Engineering,Noida,-35700.0,428400,3,Living with Parents,2000000.0,900.0,Periphery / Growth Corridor,46.8,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.0357,Low,No,0
CUST_20702,35,Male,IT & Software,Kolkata,104200.0,1250400,5,Rented,4760000.0,1500.0,Periphery / Growth Corridor,27.7,Self-use,Yes,1-3 years,Google & Social Media Ads,Yes,No,No,No,0.1026,Low,No,0
CUST_11943,20,Male,IT & Software,Pune,50700.0,608400,3,Living with Parents,2420000.0,1000.0,Suburbs,15.4,Investment,Yes,0-6 months,Google & Social Media Ads,No,Yes,Yes,No,0.8071,High,No,0
CUST_17269,70,Female,Education,New Delhi,387600.0,4651200,2,Rented,16970000.0,3000.0,Within City Limits,14.2,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,Yes,Yes,0.9028,High,Yes,16540000
CUST_18172,38,Male,Retail & Commerce,Noida,88500.0,1062000,4,Owned Flat/House,3490000.0,600.0,Suburbs,28.3,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.127,Low,No,0
CUST_17104,40,Female,IT & Software,Gurugram,129000.0,1548000,4,Owned Flat/House,7260000.0,1500.0,Within City Limits,16.4,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,No,Yes,No,No,0.3324,Low,No,0
CUST_13112,47,Female,Unknown,Bombay,152200.0,1826400,3,Living with Parents,6280000.0,1200.0,Within City Limits,8.6,Investment,Yes,>3 years,Google & Social Media Ads,No,No,No,No,0.0538,Low,No,0
CUST_21970,30,Male,IT & Software,Delhi,93000.0,1116000,2,Rented,5040000.0,1000.0,Suburbs,22.8,Investment,Yes,0-6 months,Channel Partner / Broker,No,Yes,Yes,No,0.8946,High,Yes,4890000
CUST_13862,36,Male,Healthcare,Hyderabad,138900.0,1666800,3,Rented,7390000.0,1200.0,Within City Limits,22.8,Self-use,Yes,6-12 months,Direct Walk-in / Exhibition,No,No,No,No,0.1411,Low,No,0
CUST_20584,19,Male,Manufacturing & Engineering,Bengaluru,28000.0,336000,3,Living with Parents,2000000.0,1000.0,Suburbs,28.5,Investment,No,1-3 years,Channel Partner / Broker,No,Yes,Yes,Yes,0.8312,High,Yes,1880000
CUST_10746,37,Male,PSU Employee,Chennai,60000.0,724800,3,Living with Parents,2000000.0,900.0,Periphery / Growth Corridor,44.1,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.4972,Medium,No,0
CUST_12677,33,Unknown,IT & Software,Bengaluru,55300.0,663600,4,Living with Parents,2030000.0,900.0,City Centre,3.5,Self-use,Yes,0-6 months,Google & Social Media Ads,Yes,Yes,Yes,Yes,0.99,High,Yes,1910000
CUST_10739,29,Male,Education,Hyderabad,28000.0,336000,2,Rented,2000000.0,900.0,Suburbs,19.6,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,No,Yes,Yes,No,0.193,Low,No,0
CUST_11757,40,Male,Retail & Commerce,Hyderabad,167000.0,2004000,3,Rented,8890000.0,2400.0,Within City Limits,10.5,Self-use,Yes,6-12 months,Channel Partner / Broker,No,No,No,No,0.2028,Low,No,0
CUST_11444,38,Male,Government,Bengaluru,119300.0,1431600,3,Rented,6820000.0,1200.0,Periphery / Growth Corridor,39.1,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.5452,Medium,No,6750000
CUST_21041,29,Male,Manufacturing & Engineering,Ahmedabad,41900.0,502800,3,Rented,2000000.0,999.0,Within City Limits,8.5,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.073,Low,No,0
CUST_12311,39,Male,Education,Bengaluru,54100.0,649200,3,Rented,3000000.0,1000.0,Unknown,26.4,Self-use,Yes,6-12 months,Direct Walk-in / Exhibition,No,Yes,Yes,No,0.7929,High,Yes,2890000
CUST_17844,63,Male,Retired,Chennai,68100.0,817200,6,Rented,3520000.0,900.0,Within City Limits,16.7,Self-use,Yes,>3 years,Google & Social Media Ads,No,No,No,No,0.0261,Low,No,0
CUST_20352,31,Male,Education,Hyderabad,56999.99999999999,685200,3,Rented,2940000.0,900.0,Suburbs,19.4,Investment,No,1-3 years,Print / Newspaper Ad,No,Yes,No,No,0.2756,Low,No,0
CUST_16122,38,Female,Real Estate & Construction,Kolkata,148500.0,1782000,3,Rented,5910000.0,1200.0,Suburbs,28.8,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.0691,Low,No,0
CUST_21274,63,Male,BFSI & Banking,Gurugram,381400.0,4576800,2,Owned Flat/House,13520000.0,1500.0,Within City Limits,17.7,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0275,Low,No,0
CUST_11768,38,Male,Retail & Commerce,Pune,77400.0,928800,4,Living with Parents,2810000.0,600.0,City Centre,4.0,Investment,Yes,6-12 months,Google & Social Media Ads,No,No,Yes,No,0.7634,High,Yes,2680000
CUST_13535,41,Male,Healthcare,Ahmedabad,0.0,1453200,5,Owned Flat/House,5940000.0,1200.0,Suburbs,28.7,Investment,Yes,0-6 months,Channel Partner / Broker,No,Yes,No,No,0.6694,High,Yes,5920000
CUST_21265,18,Male,Manufacturing & Engineering,Bengaluru,65800.0,789600,3,Living with Parents,3200000.0,1000.0,Suburbs,25.2,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.3714,Medium,No,0
CUST_10660,62,Male,Retired,Pune,237000.0,2848800,4,Owned Flat/House,10530000.0,1800.0,Suburbs,28.8,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,Yes,No,No,0.7628,High,Yes,9980000
CUST_17903,19,Male,PSU Employee,Mumbai,37300.0,447600,1,Living with Parents,2220000.0,1200.0,Periphery / Growth Corridor,37.2,Investment,Yes,1-3 years,Google & Social Media Ads,Yes,No,No,No,0.0493,Low,No,0
CUST_19489,33,Male,BFSI & Banking,Ahmedabad,159200.0,1910400,2,Rented,5980000.0,1200.0,Suburbs,22.9,Self-use,Yes,1-3 years,Direct Walk-in / Exhibition,No,No,No,No,0.0945,Low,No,0
CUST_18153,38,Male,IT & Software,Chennai,107200.0,1286400,3,Owned Flat/House,4730000.0,1000.0,Periphery / Growth Corridor,22.8,Self-use,Yes,>3 years,Print / Newspaper Ad,No,No,No,No,0.0392,Low,No,0
CUST_11986,44,Male,Education,Chennai,151400.0,1816800,6,Living with Parents,6190000.0,1200.0,Suburbs,21.9,Self-use,No,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,Yes,No,0.9547,High,Yes,5850000
CUST_21189,25,Female,Self-Employed / Business,Ahmedabad,46800.0,561600,1,Rented,2000000.0,600.0,Periphery / Growth Corridor,41.8,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.2296,Low,Yes,1950000
CUST_15152,53,Male,IT & Software,Pune,200600.0,2407200,4,Living with Parents,4730000.0,1800.0,Periphery / Growth Corridor,47.1,Investment,Yes,6-12 months,Channel Partner / Broker,Yes,No,No,No,0.1581,Low,No,0
CUST_16034,28,Male,Retail & Commerce,Delhi,38000.0,453600,3,Rented,2100000.0,600.0,Suburbs,15.8,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0226,Low,No,0
CUST_19888,45,Male,Healthcare,Mumbai,252600.0,3031200,4,Rented,4730000.0,2400.0,Within City Limits,14.1,Self-use,Yes,1-3 years,Channel Partner / Broker,Yes,Yes,No,No,0.4512,Medium,No,0
CUST_13362,43,Male,BFSI & Banking,Bengaluru,94600.0,1135200,3,Rented,3900000.0,1000.0,Suburbs,25.2,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,Yes,Yes,No,0.5374,Medium,Yes,3750000
CUST_10878,66,Male,Education,Kolkata,108800.0,1305600,2,Owned Flat/House,4290000.0,1200.0,Periphery / Growth Corridor,36.5,Self-use,No,0-6 months,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.99,High,Yes,4140000
CUST_13174,34,Unknown,IT & Software,Ahmedabad,82000.0,984000,2,Rented,4370000.0,1500.0,Periphery / Growth Corridor,32.2,Investment,Yes,0-6 months,Google & Social Media Ads,No,Yes,Yes,Yes,0.99,High,Yes,4140000
CUST_20931,28,Male,IT & Software,Hyderabad,37900.0,454800,4,Living with Parents,2090000.0,1000.0,Periphery / Growth Corridor,39.0,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.3425,Low,Yes,2050000
CUST_19608,29,Male,IT & Software,Mumbai,84000.0,1008000,3,Rented,3440000.0,1200.0,Suburbs,16.6,Self-use,Yes,0-6 months,Google & Social Media Ads,No,Yes,Yes,Yes,0.99,High,Yes,3290000
CUST_21863,40,Male,IT & Software,Bombay,196500.0,2358000,5,Owned Flat/House,8930000.0,1500.0,Suburbs,25.9,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,No,Yes,0.99,High,Yes,8600000
CUST_17041,35,Male,BFSI & Banking,Delhi,92000.0,1099200,4,Living with Parents,5190000.0,1000.0,Suburbs,20.6,Investment,Yes,6-12 months,Channel Partner / Broker,No,Yes,Yes,No,0.6856,High,No,0
CUST_12076,18,Female,Medical,Delhi,39900.0,478800,2,Rented,4730000.0,900.0,Within City Limits,15.9,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.1091,Low,No,0
CUST_21853,44,Female,Real Estate & Construction,Bengaluru,272700.0,3272400,5,Owned Flat/House,8930000.0,2400.0,Suburbs,20.0,Self-use,Yes,0-6 months,Channel Partner / Broker,No,Yes,Yes,Yes,0.99,High,Yes,8530000
CUST_16912,18,Male,Education,Bengaluru,51000.0,612000,1,Owned Flat/House,2000000.0,1200.0,Suburbs,19.8,Self-use,Yes,6-12 months,Google & Social Media Ads,No,No,No,No,0.0962,Low,No,0
CUST_19292,32,Male,Healthcare,Bengaluru,132700.0,1592400,5,Rented,4740000.0,1200.0,Periphery / Growth Corridor,34.2,Investment,Yes,6-12 months,Channel Partner / Broker,Yes,No,No,No,0.2203,Low,No,0
CUST_16067,43,Male,BFSI & Banking,Chennai,383200.0,4598400,3,Rented,16520000.0,2400.0,Within City Limits,11.6,Self-use,Yes,>3 years,Print / Newspaper Ad,No,No,No,No,0.0491,Low,No,0
CUST_21733,28,Male,Manufacturing & Engineering,Mumbai,51300.0,615600,3,Rented,2580000.0,1200.0,Suburbs,21.0,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0575,Low,No,0
CUST_14763,28,Male,Government & PSU,Hyderabad,46000.0,556800,3,Rented,2640000.0,600.0,Suburbs,21.7,Investment,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.0717,Low,No,0
CUST_11140,30,Female,Healthcare,Noida,64000.0,772800,3,Rented,3750000.0,900.0,City Centre,5.5,Investment,No,1-3 years,Direct Walk-in / Exhibition,No,No,No,No,0.0639,Low,No,0
CUST_10485,42,Female,Retail & Commerce,Noida,57000.0,684000,4,Living with Parents,4730000.0,999.0,Suburbs,21.2,Self-use,Yes,6-12 months,Google & Social Media Ads,Yes,No,No,No,0.2423,Low,No,0
CUST_21622,26,Male,Retail & Commerce,Delhi Ncr,28000.0,336000,3,Living with Parents,2000000.0,600.0,Within City Limits,22.8,Self-use,Yes,1-3 years,Print / Newspaper Ad,No,Yes,No,No,0.2283,Low,No,0
CUST_11732,36,Male,IT & Software,Greater Noida,81100.0,973200,3,Living with Parents,3900000.0,900.0,Suburbs,20.5,Self-use,No,>3 years,Channel Partner / Broker,No,No,No,No,0.0422,Low,No,0
CUST_18650,37,Female,Unknown,Pune,52900.0,634800,6,Rented,2000000.0,1000.0,Suburbs,22.8,Self-use,Yes,0-6 months,Google & Social Media Ads,Yes,No,No,No,0.3953,Medium,No,0
CUST_10553,26,Male,IT & Software,Noida,51300.0,615600,3,Rented,2000000.0,900.0,City Centre,4.4,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.1115,Low,No,0
CUST_21638,34,Male,Healthcare,Unknown,134500.0,1614000,3,Rented,7960000.0,1500.0,Suburbs,15.7,Investment,No,1-3 years,Direct Walk-in / Exhibition,No,No,No,No,0.0855,Low,No,0
CUST_14516,32,Male,Retail & Commerce,Delhi,-80400.0,964800,2,Owned Flat/House,4730000.0,900.0,Suburbs,18.2,Self-use,Yes,1-3 years,Google & Social Media Ads,No,Yes,No,No,0.3946,Medium,No,0
CUST_12327,23,Male,Healthcare,Gurugram,139000.0,1668000,2,Rented,4730000.0,1200.0,Periphery / Growth Corridor,38.2,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,Yes,Yes,No,0.7224,High,No,0
CUST_20799,53,Female,IT,Chennai,255000.0,3060000,2,Rented,4730000.0,1200.0,Suburbs,25.1,Self-use,No,6-12 months,Channel Partner / Broker,Yes,No,No,No,0.2656,Low,No,0
CUST_15988,29,Male,BFSI & Banking,Bengaluru,29900.0,358800,4,Owned Flat/House,2000000.0,900.0,Periphery / Growth Corridor,46.4,Self-use,Yes,6-12 months,Print / Newspaper Ad,No,No,Yes,Yes,0.925,High,Yes,1940000
CUST_13493,32,Male,it / software,Mumbai,178700.0,2144400,2,Rented,8800000.0,1500.0,Within City Limits,16.0,Self-use,No,0-6 months,Channel Partner / Broker,No,No,No,No,0.1906,Low,No,0
CUST_10036,67,Male,Retired,Gurugram,349200.0,4190400,4,Owned Flat/House,19290000.0,1800.0,Periphery / Growth Corridor,32.8,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,Yes,No,No,0.2635,Low,No,0
CUST_16078,39,Male,Medical,Pune,221700.0,2660400,4,Rented,8620000.0,1800.0,Any,24.4,Self-use,Yes,0-6 months,Google & Social Media Ads,Yes,No,No,No,0.4528,Medium,No,0
CUST_10998,40,Male,Healthcare,Gurugram,302800.0,3633600,3,Living with Parents,11540000.0,1200.0,Suburbs,25.5,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.1939,Low,No,0
CUST_14972,25,Male,BFSI & Banking,Noida,246400.0,2956800,1,Living with Parents,10790000.0,1200.0,Suburbs,20.9,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.0878,Low,No,0
CUST_18527,34,Male,BFSI & Banking,Mumbai,78800.0,945600,4,Living with Parents,3240000.0,900.0,Suburbs,17.9,Self-use,Yes,0-6 months,Print / Newspaper Ad,No,Yes,Yes,Yes,0.99,High,Yes,3080000
CUST_18800,31,Female,IT & Software,Delhi Ncr,141300.0,1695600,3,Owned Flat/House,6909999.999999999,1500.0,Periphery / Growth Corridor,38.6,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.2208,Low,No,0
CUST_13556,43,Male,BFSI & Banking,Gurugram,239500.0,2874000,4,Living with Parents,7710000.0,1500.0,Suburbs,28.7,Self-use,Yes,1-3 years,Direct Walk-in / Exhibition,No,Yes,No,No,0.3546,Medium,No,0
CUST_21011,54,Male,Unknown,Noida,248900.0,2986800,3,Rented,12470000.0,1800.0,Within City Limits,12.3,Self-use,Yes,6-12 months,Google & Social Media Ads,No,No,No,No,0.1176,Low,No,0
CUST_21714,44,Female,Government & PSU,Mumbai,139000.0,1663200,5,Living with Parents,5900000.0,1500.0,Suburbs,22.8,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.1053,Low,No,0
CUST_15860,19,Male,Builder / Contractor,Mumbai,28000.000000000004,336000,1,Living with Parents,2000000.0,1200.0,Periphery / Growth Corridor,22.8,Self-use,No,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.0669,Low,No,0
CUST_14022,40,Male,Education,Hyderabad,89200.0,1070400,4,Owned Flat/House,5090000.0,1200.0,Within City Limits,22.8,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,No,No,No,No,0.3265,Low,No,0
CUST_15824,36,Male,Healthcare,Bengaluru,123900.0,1486800,4,Rented,4660000.0,1200.0,Suburbs,19.5,Self-use,No,6-12 months,Magicbricks / Real Estate Portal,No,Yes,No,Yes,0.9262,High,Yes,4650000
CUST_11535,51,Female,Education,Bengaluru,103300.0,1239600,7,Rented,6190000.0,1200.0,Periphery / Growth Corridor,38.0,Investment,Yes,0-6 months,Print / Newspaper Ad,Yes,Yes,No,No,0.9248,High,Yes,5890000
CUST_18582,35,Male,IT & Software,Mumbai,83500.0,1002000,4,Rented,3240000.0,1000.0,Suburbs,23.1,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.6632,High,No,0
CUST_15290,39,Male,IT,Mumbai,178800.0,2145600,4,Rented,10650000.0,1500.0,Suburbs,25.2,Investment,Yes,>3 years,Google & Social Media Ads,Yes,No,No,No,0.0513,Low,No,0
CUST_18060,36,Male,Retail & Commerce,Kolkata,65800.0,789600,4,Living with Parents,2440000.0,600.0,City Centre,6.4,Self-use,No,1-3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.1986,Low,No,0
CUST_20345,53,Female,IT & Software,Mumbai,209000.0,2508000,3,Rented,7430000.0,1200.0,Periphery / Growth Corridor,42.7,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.1021,Low,No,0
CUST_11106,56,Male,Self-Employed / Business,Delhi,434500.0,5214000,4,Living with Parents,15100000.0,3000.0,Suburbs,19.5,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.99,High,Yes,14800000
CUST_15487,33,Male,Retail & Commerce,Noida,56000.0,672000,5,Owned Flat/House,2250000.0,1200.0,Periphery / Growth Corridor,29.8,Investment,Yes,6-12 months,Channel Partner / Broker,No,Yes,Yes,Yes,0.99,High,No,2180000
CUST_11048,39,Male,Medical,Bengaluru,169200.0,2030400,5,Rented,6030000.0,1200.0,Any,26.0,Self-use,Yes,1-3 years,Direct Walk-in / Exhibition,Yes,Yes,No,No,0.349,Low,No,0
CUST_13041,34,Male,IT & Software,Bombay,66500.0,798000,3,Rented,3490000.0,900.0,Periphery / Growth Corridor,22.8,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.2359,Low,No,0
CUST_21794,26,Male,Real Estate & Construction,Ahmedabad,73700.0,884400,3,Living with Parents,4150000.0,1000.0,Suburbs,16.2,Self-use,Yes,6-12 months,Google & Social Media Ads,No,No,No,No,0.1447,Low,No,0
CUST_21021,38,Male,Retail & Commerce,Mumbai,98200.0,1178400,3,Rented,5190000.0,1200.0,Suburbs,29.8,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0421,Low,No,0
CUST_15004,29,Male,Education,Ahmedabad,28000.000000000004,336000,3,Living with Parents,2000000.0,600.0,Unknown,21.3,Self-use,Yes,0-6 months,Channel Partner / Broker,No,No,No,No,0.2094,Low,No,0
CUST_11388,28,Male,Finance / BFSI,Kolkata,85000.0,1015200,2,Living with Parents,5010000.0,1200.0,Unknown,16.8,Self-use,Yes,1-3 years,Google & Social Media Ads,Yes,No,No,Yes,0.5247,Medium,Yes,4920000
CUST_13369,20,Male,Unknown,Gurugram,33000.0,396000,3,Rented,2000000.0,1000.0,Periphery / Growth Corridor,39.8,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,No,No,No,No,0.1465,Low,No,0
CUST_15610,28,Male,Government & PSU,Kolkata,43200.0,518400,2,Living with Parents,2450000.0,999.0,Suburbs,22.9,Self-use,Yes,0-6 months,Google & Social Media Ads,No,No,No,No,0.2552,Low,No,0
CUST_12593,60,Male,Retired,Delhi,77600.0,931200,3,Rented,4400000.0,1500.0,Suburbs,23.2,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.0689,Low,No,0
CUST_10382,32,Male,Self-Employed / Business,Pune,157800.0,1893600,2,Rented,6930000.0,1500.0,Suburbs,29.7,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0829,Low,No,0
CUST_13346,66,Male,BFSI & Banking,Hyderabad,133400.0,1600800,2,Living with Parents,6920000.0,1800.0,Suburbs,28.7,Self-use,No,>3 years,Google & Social Media Ads,No,No,No,No,0.0244,Low,No,0
CUST_12479,50,Male,Manufacturing & Engineering,Bengaluru,178000.0,2139600,3,Living with Parents,4730000.0,1200.0,Suburbs,15.6,Self-use,Yes,6-12 months,Channel Partner / Broker,No,No,No,No,0.2274,Low,No,0
CUST_14557,34,Male,Government,Noida,120000.0,1438800,3,Rented,6500000.0,1200.0,Any,5.5,Self-use,Yes,6-12 months,Google & Social Media Ads,No,No,No,No,0.0827,Low,Yes,6350000
CUST_15053,32,Male,Banker,Delhi,44000.0,525600,2,Rented,2000000.0,600.0,City Centre,5.8,Self-use,No,0-6 months,Channel Partner / Broker,Yes,Yes,Yes,Yes,0.99,High,Yes,1920000
CUST_20439,43,Male,BFSI & Banking,Gurugram,434000.0,5208000,5,Rented,16860000.0,4000.0,Suburbs,26.5,Self-use,Yes,0-6 months,Google & Social Media Ads,No,Yes,Yes,No,0.8779,High,Yes,16120000
CUST_19864,25,Male,Real Estate & Construction,New Delhi,74800.0,897600,1,Rented,3840000.0,600.0,Suburbs,26.3,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.0381,Low,No,0
CUST_20025,38,Male,Government & PSU,Hyderabad,93600.0,1123200,4,Rented,4680000.0,1000.0,Within City Limits,14.8,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,No,No,No,No,0.2469,Low,No,0
CUST_11432,47,Female,BFSI & Banking,Unknown,178900.0,2146800,5,Rented,9360000.0,2400.0,City Centre,7.3,Investment,No,1-3 years,Google & Social Media Ads,No,No,No,No,0.0499,Low,No,0
CUST_18411,68,Male,Tech / Software,Hyderabad,157400.0,1888800,3,Owned Flat/House,8940000.0,1800.0,Suburbs,16.7,Investment,Yes,6-12 months,Channel Partner / Broker,No,Yes,Yes,Yes,0.9512,High,Yes,8570000
CUST_12956,54,Female,IT & Software,Mumbai,287000.0,3446400,4,Owned Flat/House,16100000.0,2400.0,Suburbs,25.7,Self-use,Yes,1-3 years,Channel Partner / Broker,No,Yes,Yes,Yes,0.9637,High,Yes,15240000
CUST_17120,54,Female,bfsi,Pune,231700.0,2780400,4,Rented,11250000.0,1200.0,Unknown,23.6,Investment,No,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.044,Low,No,0
CUST_19272,30,Male,Education,Bengaluru,99400.0,1192800,2,Rented,3270000.0,600.0,Within City Limits,13.3,Investment,Yes,6-12 months,Google & Social Media Ads,No,Yes,No,No,0.5874,Medium,Yes,3180000
CUST_12300,29,Male,Manufacturing & Engineering,Pune,51200.0,614400,4,Rented,3020000.0,1000.0,Periphery / Growth Corridor,38.4,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.9552,High,No,2850000
CUST_12945,31,Female,bfsi,Delhi,99100.0,1189200,4,Rented,3350000.0,1000.0,Suburbs,22.3,Self-use,Yes,>3 years,Direct Walk-in / Exhibition,Yes,No,No,No,0.1943,Low,No,0
CUST_14390,43,Male,Healthcare,Pune,135000.0,1615200,4,Rented,4600000.0,1500.0,Periphery / Growth Corridor,47.5,Investment,Yes,0-6 months,Channel Partner / Broker,No,No,No,No,0.328,Low,No,0
CUST_12722,27,Male,IT & Software,Gurugram,108900.0,1306800,3,Living with Parents,4570000.0,1197.0,Within City Limits,8.6,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,Yes,Yes,No,0.8415,High,Yes,4450000
CUST_14229,27,Male,Government & PSU,Gurugram,50500.0,606000,4,Living with Parents,2000000.0,900.0,Periphery / Growth Corridor,33.3,Investment,No,>3 years,Print / Newspaper Ad,No,Yes,No,No,0.0579,Low,No,0
CUST_11241,45,Male,IT & Software,Mumbai,200100.0,2401200,6,Rented,7730000.0,1200.0,Within City Limits,22.8,Self-use,Yes,1-3 years,Channel Partner / Broker,No,No,No,No,0.1136,Low,No,0
CUST_19744,34,Male,Self Employed,Mumbai,163700.0,1964400,2,Owned Flat/House,6750000.0,1500.0,Suburbs,28.4,Self-use,No,6-12 months,Magicbricks / Real Estate Portal,No,Yes,Yes,No,0.8835,High,Yes,6380000
