Customer_ID,Age,Gender,Occupation,City,Monthly_Income,Annual_Income,Family_Size,Current_Housing_Status,Plot_Budget,Preferred_Plot_Size_SqFt,Preferred_Location,Distance_to_City_Center_km,Purpose,Loan_Required,Expected_Purchase_Timeline,Lead_Source,Enquiry_Date,Previous_Enquiry,Site_Visit,Negotiation_Done,Booking_Done,Purchase_Probability,Purchase_Intent,Purchased,Purchase_Value,Outlier_Flag
CUST_19583,63,Male,Retired,Delhi,133400.0,1600800.0,2,Living with Parents,6250000.0,1000.0,Suburbs,15.3,Investment,1,6-12 months,Magicbricks / Real Estate Portal,2024-04-08,1,1,0,0,0.4561,Medium,0,0.0,Inlier
CUST_15829,34,Male,Retail & Commerce,Bengaluru,76952.915907235,923434.99088682,3,Rented,2000000.0,900.0,Suburbs,22.4,Investment,1,6-12 months,Google & Social Media Ads,2024-04-09,1,1,1,1,0.9894,High,1,1940000.0,Inlier
CUST_16812,49,Female,BFSI & Banking,Chennai,124500.0,1494000.0,3,Owned Flat/House,5960000.0,1253.3737933328252,Periphery / Growth Corridor,43.6,Self-use,1,1-3 years,Magicbricks / Real Estate Portal,2025-03-29,0,0,0,0,0.0883,Low,0,0.0,Inlier
CUST_11727,36,Male,IT & Software,Mumbai,89882.24365211709,1078586.923825405,4,Rented,3000000.0,1000.0,Suburbs,21.1,Self-use,1,>3 years,Channel Partner / Broker,2024-08-10,1,1,0,0,0.0726,Low,0,0.0,Inlier
CUST_20277,67,Female,IT & Software,Bengaluru,77900.0,934800.0,4,Rented,4200000.0,1200.0,Suburbs,15.6,Self-use,1,6-12 months,Magicbricks / Real Estate Portal,2024-11-26,0,1,0,1,0.5735,Medium,1,4140000.0,Inlier
CUST_12415,43,Male,IT & Software,Noida,186000.0,2232000.0,4,Rented,10550000.0,1800.0,Within City Limits,12.4,Investment,1,6-12 months,Magicbricks / Real Estate Portal,2024-04-27,0,0,0,1,0.2298,Low,1,10530000.0,Inlier
CUST_17919,66,Male,IT & Software,Gurugram,535803.0000000001,6429636.000000002,3,Living with Parents,24880000.0,1800.0,Suburbs,25.4,Investment,1,0-6 months,Channel Partner / Broker,2024-06-09,1,1,1,1,0.9101,High,1,23840000.0,Outlier
CUST_20096,33,Male,IT & Software,Mumbai,67600.0,811200.0,3,Living with Parents,3320000.0000000005,900.0,Within City Limits,14.3,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2025-03-24,1,1,1,0,0.8505,High,0,0.0,Inlier
CUST_10295,36,Male,Self-Employed / Business,Delhi,245300.0,2943600.0,3,Living with Parents,12870000.0,1500.0,Periphery / Growth Corridor,26.1,Self-use,1,1-3 years,Channel Partner / Broker,2024-02-11,0,0,0,0,0.0529,Low,0,0.0,Inlier
CUST_20916,27,Male,Healthcare & Doctor,Bengaluru,51200.0,614400.0,4,Living with Parents,2850000.0,594.0,Periphery / Growth Corridor,46.7,Self-use,1,>3 years,Print / Newspaper Ad,2024-05-29,0,0,0,0,0.0295,Low,0,0.0,Inlier
CUST_15209,30,Female,IT & Software,Hyderabad,55300.0,663600.0,2,Rented,2000000.0,900.0,Periphery / Growth Corridor,33.1,Self-use,1,0-6 months,Google & Social Media Ads,2024-05-19,0,1,1,1,0.9127,High,1,1920000.0,Inlier
CUST_15902,35,Female,IT & Software,Bengaluru,123404.05809462309,1480848.697135477,4,Living with Parents,5170000.0,1200.0,Suburbs,17.6,Investment,0,1-3 years,Magicbricks / Real Estate Portal,2024-07-14,0,0,0,0,0.0562,Low,0,0.0,Inlier
CUST_19400,20,Male,BFSI & Banking,Mumbai,43584.4845168514,523013.8142022168,1,Living with Parents,2980000.0,900.0,Periphery / Growth Corridor,27.3,Investment,1,1-3 years,Direct Walk-in / Exhibition,2024-08-15,0,1,0,0,0.0452,Low,0,0.0,Inlier
CUST_18932,37,Female,Education & Academic,Pune,48900.0,586800.0,6,Living with Parents,7693525.240971688,600.0,Within City Limits,16.7,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2025-03-09,0,1,0,1,0.7617,High,1,2540000.0,Inlier
CUST_13914,39,Male,IT & Software,Bengaluru,86300.0,1035600.0,5,Living with Parents,4590000.0,1000.0,Periphery / Growth Corridor,23.423382417846216,Self-use,1,1-3 years,Magicbricks / Real Estate Portal,2024-10-09,0,0,0,0,0.0658,Low,0,0.0,Inlier
CUST_13014,35,Male,Self-Employed / Business,Gurugram,154300.0,1851600.0,4,Living with Parents,8850000.0,2400.0,Suburbs,24.2,Investment,1,0-6 months,Print / Newspaper Ad,2024-12-04,1,1,1,1,0.8997,High,1,8590000.0,Inlier
CUST_13678,53,Male,IT & Software,Mumbai,448000.0,5376000.0,3,Rented,24280000.0,3000.0,Suburbs,24.2,Investment,1,1-3 years,Channel Partner / Broker,2024-11-23,0,0,0,0,0.0598,Low,0,0.0,Inlier
CUST_18310,38,Female,Manufacturing & Engg,Pune,40400.0,484800.0,5,Rented,2310000.0,900.0,Within City Limits,11.0,Self-use,1,6-12 months,Direct Walk-in / Exhibition,2024-03-24,0,0,0,0,0.0733,Low,0,0.0,Inlier
CUST_10345,36,Male,Manufacturing & Engg,Bengaluru,51700.0,620400.0,5,Rented,2200000.0,900.0,Periphery / Growth Corridor,42.8,Investment,1,6-12 months,Magicbricks / Real Estate Portal,2024-03-16,0,0,0,0,0.2111,Low,0,0.0,Inlier
CUST_19688,42,Male,IT & Software,Hyderabad,72800.0,873600.0,4,Rented,3290000.0,600.0,Periphery / Growth Corridor,44.9,Investment,1,0-6 months,Channel Partner / Broker,2024-04-07,1,1,1,1,0.99,High,1,3160000.0,Inlier
CUST_21986,52,Male,Manufacturing & Engg,Bengaluru,137300.0,1647600.0,4,Living with Parents,7530000.0,1800.0,City Centre,6.6,Investment,1,>3 years,Channel Partner / Broker,2024-08-15,1,1,0,0,0.097,Low,0,0.0,Inlier
CUST_21857,69,Male,Retired,Bengaluru,108900.0,1306800.0,3,Rented,5090000.0,1200.0,Suburbs,25.4,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-03-09,0,1,1,1,0.8094,High,1,4880000.0,Inlier
CUST_11547,38,Male,BFSI & Banking,Gurugram,77400.0,928800.0,3,Owned Flat/House,4480000.0,1500.0,Within City Limits,13.2,Investment,1,0-6 months,Google & Social Media Ads,2024-03-26,1,1,1,1,0.99,High,1,4300000.0,Inlier
CUST_20413,69,Female,IT & Software,Gurugram,241600.0,2899200.0,7,Rented,8400000.0,1800.0,Within City Limits,12.5,Investment,1,1-3 years,Channel Partner / Broker,2025-03-07,1,1,0,0,0.0561,Low,0,0.0,Inlier
CUST_17715,41,Male,Manufacturing & Engg,Noida,35900.0,430800.0,3,Owned Flat/House,2000000.0,900.0,Suburbs,29.3,Investment,0,0-6 months,Google & Social Media Ads,2024-12-05,1,1,1,0,0.8661,High,0,0.0,Inlier
CUST_13653,27,Male,Manufacturing & Engg,Chennai,43400.0,520800.0,4,Living with Parents,2050000.0,1000.0,Within City Limits,16.2,Self-use,1,0-6 months,Google & Social Media Ads,2024-11-03,0,1,0,1,0.9547,High,1,1990000.0,Inlier
CUST_16131,30,Male,BFSI & Banking,Noida,35500.0,426000.0,3,Living with Parents,2000000.0,870.3143492134286,Suburbs,29.4,Investment,1,>3 years,Google & Social Media Ads,2024-03-28,0,0,0,0,0.0313,Low,0,0.0,Inlier
CUST_21885,25,Female,Manufacturing & Engg,Hyderabad,55600.0,667200.0,2,Rented,3130000.0,1200.0,Within City Limits,23.282533787507113,Self-use,0,0-6 months,Google & Social Media Ads,2025-01-18,1,1,0,0,0.3663,Medium,0,0.0,Inlier
CUST_12504,32,Male,Real Estate & Construction,Bengaluru,74112.15087386631,889345.8104863957,3,Rented,8974400.495264152,900.0,Periphery / Growth Corridor,35.4,Investment,1,0-6 months,Channel Partner / Broker,2025-01-03,0,0,0,1,0.3724,Medium,1,3010000.0,Inlier
CUST_11035,28,Male,Retail & Commerce,Hyderabad,92600.0,1111200.0,2,Rented,2910000.0,900.0,Suburbs,27.4,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2024-12-15,1,1,0,1,0.5252,Medium,1,2890000.0,Inlier
CUST_20962,53,Male,IT & Software,Chennai,183500.0,2202000.0,4,Rented,9910000.0,1500.0,Suburbs,30.0,Investment,1,6-12 months,Magicbricks / Real Estate Portal,2024-07-10,1,1,1,0,0.8385,High,0,0.0,Inlier
CUST_21444,36,Male,IT & Software,Kolkata,105400.0,1264800.0,4,Living with Parents,3510000.0,1000.0,Suburbs,17.6,Investment,1,1-3 years,Print / Newspaper Ad,2025-01-14,1,1,0,1,0.7138,High,0,0.0,Inlier
CUST_11071,37,Male,Retail & Commerce,Hyderabad,86900.0,1042800.0,3,Owned Flat/House,3190000.0,900.0,Within City Limits,11.6,Investment,1,6-12 months,Channel Partner / Broker,2025-02-23,0,0,0,0,0.2119,Low,0,0.0,Inlier
CUST_17362,25,Male,Retail & Commerce,Delhi,54500.0,654000.0,2,Living with Parents,7978287.129020897,939.7562344817977,Suburbs,26.6,Self-use,1,0-6 months,Google & Social Media Ads,2025-04-15,1,1,1,1,0.99,High,1,2480000.0,Inlier
CUST_13923,42,Male,BFSI & Banking,Bengaluru,116400.0,1396800.0,3,Rented,3770000.0000000005,1000.0,City Centre,5.9,Self-use,1,0-6 months,Google & Social Media Ads,2025-01-25,0,0,0,0,0.2701,Low,0,0.0,Inlier
CUST_21128,36,Male,IT & Software,Noida,116000.0,1392000.0,5,Living with Parents,5620000.0,1500.0,Periphery / Growth Corridor,31.7,Investment,1,6-12 months,Channel Partner / Broker,2024-08-03,1,1,1,1,0.9898,High,1,5310000.0,Inlier
CUST_11081,33,Female,Healthcare & Doctor,Bengaluru,86400.0,1036800.0,3,Owned Flat/House,3420000.0,1000.0,Periphery / Growth Corridor,34.1,Self-use,1,6-12 months,Google & Social Media Ads,2025-01-13,1,1,1,1,0.9478,High,1,3270000.0,Inlier
CUST_21263,28,Male,Government & PSU,Bengaluru,42000.0,504000.0,3,Rented,2300000.0,900.0,Suburbs,26.6,Self-use,1,>3 years,Google & Social Media Ads,2024-10-29,0,0,0,0,0.0169,Low,0,0.0,Inlier
CUST_17020,37,Male,Government & PSU,Delhi,130800.0,1569600.0,4,Owned Flat/House,4500000.0,1200.0,Periphery / Growth Corridor,32.6,Investment,0,>3 years,Magicbricks / Real Estate Portal,2025-02-08,1,1,0,0,0.0696,Low,0,0.0,Inlier
CUST_12154,29,Male,Self-Employed / Business,Bengaluru,70500.0,846000.0,5,Living with Parents,2930000.0,900.0,Suburbs,8.8,Self-use,1,0-6 months,Direct Walk-in / Exhibition,2024-09-30,0,1,1,1,0.9238,High,1,2820000.0,Inlier
CUST_12560,69,Male,Manufacturing & Engg,Mumbai,535803.0000000001,6429636.000000002,3,Owned Flat/House,27920000.0,2400.0,Within City Limits,13.8,Self-use,1,1-3 years,Google & Social Media Ads,2025-04-22,1,1,0,0,0.1004,Low,0,0.0,Outlier
CUST_11553,42,Male,Retail & Commerce,Delhi,207500.0,2490000.0,4,Rented,15749793.07870929,1200.0,Periphery / Growth Corridor,28.3,Self-use,1,>3 years,Google & Social Media Ads,2025-02-21,0,0,0,0,0.0288,Low,0,0.0,Inlier
CUST_15133,18,Male,IT & Software,Gurugram,72300.0,867600.0,2,Rented,4030000.0,998.1968522903353,Periphery / Growth Corridor,33.8,Self-use,1,0-6 months,Channel Partner / Broker,2024-06-23,0,1,1,1,0.8223,High,1,3900000.0,Inlier
CUST_18025,40,Male,BFSI & Banking,Hyderabad,88000.0,1056000.0,3,Owned Flat/House,4200000.0,1200.0,Suburbs,29.5,Investment,1,6-12 months,Google & Social Media Ads,2024-12-04,1,1,1,1,0.9842,High,1,4010000.0,Inlier
CUST_10598,40,Male,IT & Software,Kolkata,399500.0,4794000.0,4,Living with Parents,23580000.0,3000.0,Within City Limits,14.0,Self-use,0,0-6 months,Channel Partner / Broker,2025-06-25,0,0,0,0,0.2819,Low,0,0.0,Inlier
CUST_15915,34,Male,IT & Software,Gurugram,155200.0,1862400.0,3,Living with Parents,13093628.972249195,1500.0,Suburbs,20.2,Investment,1,0-6 months,Channel Partner / Broker,2024-03-09,0,0,0,0,0.339,Low,0,0.0,Inlier
CUST_21883,25,Male,Manufacturing & Engg,Bengaluru,33500.0,402000.0,1,Rented,2000000.0,900.0,Suburbs,18.1,Self-use,1,1-3 years,Channel Partner / Broker,2024-09-15,0,0,0,0,0.0209,Low,0,0.0,Inlier
CUST_14310,41,Male,Government & PSU,Bengaluru,28999.999999999996,347999.99999999994,4,Rented,2000000.0,1200.0,City Centre,8.7,Self-use,0,6-12 months,Channel Partner / Broker,2025-06-23,0,0,0,0,0.259,Low,0,0.0,Inlier
CUST_18205,29,Male,IT & Software,Noida,97800.0,1173600.0,2,Living with Parents,5350000.0,1500.0,Suburbs,15.5,Self-use,1,6-12 months,Direct Walk-in / Exhibition,2025-03-01,1,1,0,0,0.1477,Low,0,0.0,Inlier
CUST_18573,27,Female,IT & Software,Bengaluru,107779.43163230363,1293353.1795876436,2,Living with Parents,3140000.0,1200.0,Periphery / Growth Corridor,39.6,Self-use,0,>3 years,Google & Social Media Ads,2025-02-18,1,1,0,0,0.0323,Low,0,0.0,Inlier
CUST_14207,33,Male,Real Estate & Construction,Kolkata,116000.0,1392000.0,2,Living with Parents,6420000.0,1800.0,Periphery / Growth Corridor,46.5,Self-use,1,1-3 years,Google & Social Media Ads,2024-08-26,0,0,0,0,0.0527,Low,0,0.0,Inlier
CUST_16244,29,Male,IT & Software,Hyderabad,30100.0,361200.0,2,Living with Parents,2000000.0,900.0,Suburbs,16.1,Self-use,1,>3 years,Channel Partner / Broker,2025-06-20,1,1,0,0,0.0454,Low,0,0.0,Inlier
CUST_14560,29,Male,BFSI & Banking,Hyderabad,120300.0,1443600.0,3,Owned Flat/House,5320000.0,1200.0,Within City Limits,17.9,Investment,1,6-12 months,Google & Social Media Ads,2024-12-18,1,1,0,1,0.239,Low,1,5290000.0,Inlier
CUST_14403,38,Female,IT & Software,Mumbai,366800.0,4401600.0,3,Living with Parents,16560000.0,2228.952844751107,City Centre,5.2,Investment,1,>3 years,Magicbricks / Real Estate Portal,2024-12-25,0,0,0,0,0.0364,Low,0,0.0,Inlier
CUST_11384,33,Male,Government & PSU,Bengaluru,143900.0,1726800.0,3,Rented,7760000.0,1200.0,Suburbs,19.8,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-12-22,0,1,0,1,0.9836,High,1,7630000.0,Inlier
CUST_10918,51,Male,IT & Software,Delhi,327500.0,3930000.0,4,Living with Parents,21845469.290206313,1800.0,Periphery / Growth Corridor,40.3,Self-use,1,1-3 years,Magicbricks / Real Estate Portal,2024-11-28,1,1,0,0,0.3432,Low,0,0.0,Inlier
CUST_12763,45,Male,BFSI & Banking,Bengaluru,182800.0,2193600.0,5,Rented,8660000.0,1500.0,Suburbs,21.1,Investment,1,1-3 years,Magicbricks / Real Estate Portal,2024-09-05,1,1,0,1,0.8838,High,1,8610000.0,Inlier
CUST_11326,41,Male,IT & Software,Delhi,164900.0,1978800.0,5,Owned Flat/House,5950000.0,1405.3583618276239,Periphery / Growth Corridor,41.2,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2024-08-02,1,1,0,1,0.7784,High,1,5780000.0,Inlier
CUST_12483,39,Female,IT & Software,Mumbai,64800.0,777600.0,4,Rented,2610000.0,1006.3790599169475,Suburbs,19.1,Self-use,1,>3 years,Magicbricks / Real Estate Portal,2024-01-02,1,1,0,0,0.064,Low,0,0.0,Inlier
CUST_21882,33,Female,Government & PSU,Mumbai,95900.0,1150800.0,3,Rented,5150000.0,1197.0,Suburbs,29.2,Self-use,1,1-3 years,Magicbricks / Real Estate Portal,2024-09-09,1,1,0,1,0.2663,Low,1,5010000.0,Inlier
CUST_12685,33,Male,BFSI & Banking,Bengaluru,138400.0,1660800.0,3,Owned Flat/House,6100000.0,1200.0,Periphery / Growth Corridor,30.3,Self-use,1,1-3 years,Channel Partner / Broker,2024-02-11,0,1,1,1,0.9825,High,1,5840000.0,Inlier
CUST_15409,31,Male,IT & Software,Delhi,88900.0,1066800.0,3,Owned Flat/House,5290000.0,1200.0,Periphery / Growth Corridor,47.2,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2024-06-20,0,1,1,1,0.8745,High,1,5060000.0,Inlier
CUST_21730,67,Male,Retired,Chennai,46400.0,556800.0,4,Rented,2630000.0,600.0,City Centre,4.0,Self-use,1,6-12 months,Print / Newspaper Ad,2024-10-20,1,1,0,1,0.3278,Low,1,2590000.0,Inlier
CUST_15597,33,Male,BFSI & Banking,Pune,51600.0,619200.0,2,Owned Flat/House,2000000.0,942.7633692120129,Suburbs,19.5,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2025-03-20,0,1,1,1,0.99,High,1,1890000.0,Inlier
CUST_21352,36,Male,Self-Employed / Business,Bengaluru,168300.0,2019600.0,4,Owned Flat/House,5610000.0,1420.9461344634196,Within City Limits,15.2,Self-use,0,>3 years,Google & Social Media Ads,2024-11-03,0,0,0,0,0.0532,Low,0,0.0,Inlier
CUST_13395,27,Male,Self-Employed / Business,Pune,79000.0,948000.0,4,Rented,2840000.0,1000.0,Periphery / Growth Corridor,30.8,Investment,0,1-3 years,Channel Partner / Broker,2024-10-27,0,0,0,0,0.031,Low,0,0.0,Inlier
CUST_20733,59,Female,IT & Software,Ahmedabad,126000.0,1512000.0,4,Rented,5660000.0,1282.7334615856605,Suburbs,22.6,Investment,1,1-3 years,Print / Newspaper Ad,2024-02-25,0,0,0,0,0.1114,Low,0,0.0,Inlier
CUST_11672,62,Male,Retired,Gurugram,327300.0,3927600.0,3,Owned Flat/House,19380000.0,3404.482080805248,Periphery / Growth Corridor,32.1,Self-use,1,1-3 years,Google & Social Media Ads,2025-06-14,1,1,0,0,0.2606,Low,0,0.0,Inlier
CUST_20583,33,Male,Manufacturing & Engg,Hyderabad,82400.0,988800.0,3,Rented,4430000.0,1066.4604065959215,Suburbs,23.390199340165054,Self-use,1,>3 years,Direct Walk-in / Exhibition,2025-06-27,0,0,0,0,0.0443,Low,0,0.0,Inlier
CUST_13289,31,Male,Government & PSU,Mumbai,78400.0,940800.0,3,Living with Parents,3190000.0,1200.0,Suburbs,22.1,Self-use,0,0-6 months,Magicbricks / Real Estate Portal,2024-12-10,1,1,0,1,0.7828,High,1,3100000.0,Inlier
CUST_10035,26,Female,Retail & Commerce,Hyderabad,28000.0,336000.0,4,Living with Parents,2000000.0,1000.0,Suburbs,15.7,Investment,0,1-3 years,Magicbricks / Real Estate Portal,2024-10-15,0,0,0,0,0.0426,Low,0,0.0,Inlier
CUST_18002,36,Male,IT & Software,Ahmedabad,105800.0,1269600.0,4,Rented,10584477.508138373,1500.0,City Centre,6.8,Self-use,1,6-12 months,Magicbricks / Real Estate Portal,2025-03-30,0,0,0,0,0.3498,Low,0,0.0,Inlier
CUST_11226,50,Female,Real Estate & Construction,Delhi,350900.0,4210800.0,6,Owned Flat/House,18880000.0,3000.0,Within City Limits,8.5,Investment,0,0-6 months,Magicbricks / Real Estate Portal,2024-07-11,0,1,0,0,0.5895,Medium,0,0.0,Inlier
CUST_19522,20,Male,IT & Software,Gurugram,31900.0,382800.0,3,Rented,2000000.0,900.0,Suburbs,17.2,Investment,1,6-12 months,Channel Partner / Broker,2024-03-15,1,1,0,0,0.0752,Low,0,0.0,Inlier
CUST_18943,64,Male,IT & Software,Mumbai,393700.0,4724400.0,3,Rented,18560000.0,2374.0251582706537,Within City Limits,12.7,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2024-11-26,0,1,1,1,0.9822,High,1,17580000.0,Inlier
CUST_10397,30,Female,BFSI & Banking,Ahmedabad,29700.0,356400.0,3,Rented,2000000.0,900.0,Periphery / Growth Corridor,26.2,Investment,0,>3 years,Magicbricks / Real Estate Portal,2025-01-17,0,0,0,0,0.0209,Low,0,0.0,Inlier
CUST_10277,39,Male,IT & Software,Chennai,164800.0,1977600.0,4,Owned Flat/House,7360000.0,1200.0,Suburbs,17.0,Self-use,1,6-12 months,Google & Social Media Ads,2024-11-23,0,0,0,0,0.33,Low,0,0.0,Inlier
CUST_11539,28,Male,IT & Software,Delhi,47000.0,564000.0,2,Rented,2000000.0,900.0,Suburbs,25.1,Investment,1,0-6 months,Google & Social Media Ads,2024-02-13,1,1,0,0,0.2143,Low,0,0.0,Inlier
CUST_17692,47,Male,Healthcare & Doctor,Gurugram,114200.0,1370400.0,5,Rented,4460000.0,1800.0,Within City Limits,16.8,Investment,1,0-6 months,Google & Social Media Ads,2024-01-26,0,1,1,1,0.7609,High,1,4340000.0,Inlier
CUST_14209,28,Male,BFSI & Banking,Pune,28000.000000000004,336000.00000000006,3,Rented,2000000.0,600.0,Within City Limits,16.2,Investment,1,1-3 years,Magicbricks / Real Estate Portal,2025-02-01,0,1,1,1,0.9211,High,1,1930000.0,Inlier
CUST_19265,37,Male,IT & Software,Bengaluru,46300.0,555600.0,4,Owned Flat/House,2000000.0,600.0,Periphery / Growth Corridor,40.2,Investment,1,1-3 years,Google & Social Media Ads,2024-09-23,0,0,0,0,0.0886,Low,0,0.0,Inlier
CUST_12103,31,Male,BFSI & Banking,Noida,45400.0,544800.0,2,Rented,2610000.0,600.0,City Centre,6.6,Self-use,1,6-12 months,Magicbricks / Real Estate Portal,2025-01-22,1,1,1,1,0.8779,High,1,2480000.0,Inlier
CUST_20486,28,Male,IT & Software,Hyderabad,106600.0,1279200.0,3,Living with Parents,3540000.0,1000.0,Within City Limits,15.8,Self-use,1,1-3 years,Direct Walk-in / Exhibition,2024-05-03,0,0,0,0,0.054,Low,0,0.0,Inlier
CUST_15833,27,Male,Government & PSU,Noida,64600.0,775200.0,2,Living with Parents,2140000.0,989.3541981476969,Within City Limits,10.7,Self-use,1,0-6 months,Direct Walk-in / Exhibition,2025-01-12,1,1,0,1,0.6624,High,1,2130000.0,Inlier
CUST_16715,31,Female,Manufacturing & Engg,Delhi,30200.0,362400.0,3,Living with Parents,2000000.0,600.0,Suburbs,20.5,Self-use,0,0-6 months,Channel Partner / Broker,2025-03-25,0,0,0,1,0.3936,Medium,1,1950000.0,Inlier
CUST_10872,25,Female,Manufacturing & Engg,Mumbai,42500.0,510000.0,2,Living with Parents,2310000.0,1200.0,Periphery / Growth Corridor,43.3,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-01-28,0,0,0,0,0.1711,Low,0,0.0,Inlier
CUST_11208,26,Male,BFSI & Banking,Hyderabad,39000.0,468000.0,4,Living with Parents,2000000.0,1200.0,Suburbs,19.8,Self-use,1,0-6 months,Google & Social Media Ads,2024-05-29,0,0,0,1,0.1465,Low,1,1960000.0,Inlier
CUST_14573,41,Male,IT & Software,Bengaluru,167665.10035614367,2011981.204273724,4,Rented,10440000.0,1500.0,Suburbs,20.4,Self-use,1,>3 years,Google & Social Media Ads,2025-05-03,1,1,0,0,0.0644,Low,0,0.0,Inlier
CUST_15634,39,Male,IT & Software,Mumbai,134409.3189443341,1612911.8273320093,6,Living with Parents,5750000.0,1291.641773073776,Within City Limits,9.4,Investment,1,0-6 months,Google & Social Media Ads,2024-12-21,0,0,0,0,0.0954,Low,0,0.0,Inlier
CUST_14061,48,Female,Healthcare & Doctor,Mumbai,255500.0,3066000.0,3,Owned Flat/House,9980000.0,1800.0,Within City Limits,14.6,Self-use,1,0-6 months,Print / Newspaper Ad,2024-02-17,0,1,1,1,0.99,High,1,9510000.0,Inlier
CUST_18270,41,Male,IT & Software,Delhi,61800.0,741600.0,5,Owned Flat/House,3270000.0,1200.0,Periphery / Growth Corridor,32.8,Investment,1,0-6 months,Google & Social Media Ads,2025-05-26,1,1,1,1,0.99,High,1,3150000.0,Inlier
CUST_10548,34,Male,Self-Employed / Business,Delhi,156246.88157451898,1874962.5788942277,2,Living with Parents,5480000.0,1500.0,Within City Limits,17.2,Self-use,1,6-12 months,Google & Social Media Ads,2024-05-05,1,1,0,1,0.9233,High,1,5360000.0,Inlier
CUST_10944,31,Male,Healthcare & Doctor,Delhi,146800.0,1761600.0,3,Rented,5850000.0,1000.0,Within City Limits,17.3,Self-use,1,6-12 months,Channel Partner / Broker,2024-08-15,1,1,1,1,0.9126,High,1,5640000.0,Inlier
CUST_18924,31,Male,Retail & Commerce,Delhi,53300.0,639600.0,4,Rented,2350000.0,900.0,Periphery / Growth Corridor,35.9,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2024-04-04,1,1,1,1,0.9175,High,1,2240000.0,Inlier
CUST_20283,30,Male,Real Estate & Construction,Kolkata,104000.0,1248000.0,1,Living with Parents,5110000.0,1000.0,Within City Limits,16.6,Self-use,1,0-6 months,Print / Newspaper Ad,2024-04-20,0,0,0,0,0.1752,Low,0,0.0,Inlier
CUST_20242,28,Female,IT & Software,Pune,152000.0,1824000.0,4,Rented,5570000.0,1200.0,Suburbs,28.1,Self-use,1,>3 years,Magicbricks / Real Estate Portal,2025-04-04,0,0,0,0,0.0632,Low,0,0.0,Inlier
CUST_10320,29,Male,IT & Software,Chennai,102587.79937249058,1231053.5924698869,5,Living with Parents,3920000.0,1200.0,Periphery / Growth Corridor,37.4,Self-use,1,0-6 months,Direct Walk-in / Exhibition,2024-12-04,0,1,0,1,0.5301,Medium,1,3890000.0,Inlier
CUST_15015,59,Male,Retail & Commerce,Chennai,102500.0,1230000.0,2,Rented,4140000.0,1000.0,Periphery / Growth Corridor,38.0,Self-use,1,>3 years,Print / Newspaper Ad,2024-03-12,0,0,0,0,0.022,Low,0,0.0,Inlier
CUST_16833,29,Male,BFSI & Banking,Mumbai,63000.0,756000.0,4,Rented,2360000.0,979.6520627911624,Periphery / Growth Corridor,30.6,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2025-06-17,0,0,0,0,0.3457,Low,0,0.0,Inlier
CUST_21116,29,Male,Education & Academic,Chennai,28000.0,336000.0,2,Owned Flat/House,2000000.0,600.0,Periphery / Growth Corridor,45.5,Investment,0,>3 years,Magicbricks / Real Estate Portal,2024-09-03,0,0,0,0,0.01,Low,0,0.0,Inlier
CUST_20036,53,Male,BFSI & Banking,Kolkata,136200.0,1634400.0,3,Rented,6770000.0,1000.0,City Centre,6.9,Self-use,0,6-12 months,Magicbricks / Real Estate Portal,2024-03-14,0,1,1,1,0.9828,High,1,6510000.0,Inlier
